rcp_id,fermenter_temperature,cu_low,cu_high,cu_setpoint,pre_run_dump_volume,time_start,time_end,original_gravity,fermenter_volume,brite_volume,clar_eff
264,32.7000007629395,0.300000011920929,0.0199999995529652,0.400000005960464,15.1000003814697,7:11,9:23,10.33,119.2,30,25.1677852348993
264,32.7000007629395,0.0199999995529652,0.300000011920929,0.400000005960464,15.1000003814697,07:11,09:23,10.33,119.2,74.0999984741211,62.1644282501016
282,,,,,,,,22.29,21.9,,
282,30.1000003814697,0.589999973773956,0.649999976158142,1,0.600000023841858,"8:40 AM","9:15 AM",22.29,21.9,10,45.662100456621
282,34.0999984741211,0.00999999977648258,0.0199999995529652,0.5,15.8000001907349,"9:35 AM","11:10 AM",22.29,21.9,90.1999969482422,411.872132183754
271,29.5,0.0199999995529652,0.0399999991059303,0.400000005960464,0.600000023841858,7:45,8:15,10.6,17,15.3999996185303,90.5882330501781
102,32.7999992370605,0.0199999995529652,0.0500000007450581,0.100000001490116,,"8:45 AM","11:30 AM",14.38,207.6,176.600006103516,85.0674403196125
102,32.7999992370605,0.0199999995529652,0.0500000007450581,0.100000001490116,,"8:45 AM","11:30 AM",14.38,207.6,176.600006103516,85.0674403196125
310,30,0.219999998807907,0.439999997615814,1,0.800000011920929,"9:00 AM","9:45 AM",13.1,30.3,27,89.1089108910891
102,31,0.100000001490116,0.300000011920929,0.400000005960464,6,"9:20 AM","11:50 AM",14.4,211.7,186.5,88.0963627775154
306,34.5999984741211,0.699999988079071,2,2,4.90000009536743,"10:15 AM","2:40 PM",17.76,205.8,186.399993896484,90.5733692402742
306,14,,,,,,,17.76,205.8,,
263,30.2000007629395,0.439999997615814,0.699999988079071,2,0.899999976158142,"9:15 AM","9:45 AM",17.2,22.5,19.7999992370605,87.999996609158
102,32,0.100000001490116,0.400000005960464,0.400000005960464,10.5,"9:30 AM","12:50 PM",14.34,208.2,167,80.2113352545629
102,32,0.100000001490116,0.400000005960464,0.400000005960464,10.5,"9:30 AM","12:50 PM",14.34,208.2,15,7.20461095100865
102,32,0.100000001490116,0.400000005960464,0.400000005960464,10.5,"9:30 AM","12:50 PM",14.34,208.2,167,80.2113352545629
102,32,0.100000001490116,0.400000005960464,0.400000005960464,10.5,"9:30 AM","12:50 PM",14.34,208.2,15,7.20461095100865
264,29,,0.600000023841858,1,12,"9:15 AM","10:55 AM",10.33,115,101,87.8260869565217
102,32.0999984741211,0.0700000002980232,0.150000005960464,0.400000005960464,7,8:00AM,11:09AM,14.38,218.8,175,79.981718464351
102,32.0999984741211,0.0700000002980232,0.150000005960464,0.400000005960464,,8:00AM,11:09PM,14.38,218.8,15,6.85557586837294
315,30.2000007629395,0.5,0.800000011920929,1,0.800000011920929,"10:05 AM","11:05 AM",14.25,30,22.8999996185303,76.3333320617676
102,31.7999992370605,0.0500000007450581,0.200000002980232,0.400000005960464,11,8:45,12:20,14.38,213.3,181,84.8570089076418
250,30,0.100000001490116,0.400000005960464,0.400000005960464,,"8:35 AM","8:55 AM",9.8,15,13.8000001907349,92.0000012715658
102,31.7999992370605,0.0500000007450581,0.200000002980232,0.400000005960464,11,8:45,12:20,14.38,213.3,181,84.8570089076418
92,30.2999992370605,0.540000021457672,0.879999995231628,1,1,10:17,12:57,18.05,108.7,102.5,94.296228150874
311,30.1000003814697,0.0799999982118607,0.140000000596046,0.699999988079071,0.600000023841858,9:30,9:50,8.29,23.2,20.6000003814697,88.7931050925419
264,,0,,,,,,10.33,107,,
319,35.0999984741211,0.0700000002980232,0.140000000596046,0.400000005960464,,"8:50 AM","9:20 PM",11.9,15.9,14.5,91.1949685534591
102,32,0.100000001490116,0.150000005960464,0.200000002980232,,"10:30 AM","1:30 PM",14.34,210.6,180,85.4700854700855
156,30.7000007629395,0.100000001490116,0.389999985694885,0.400000005960464,1.5,08:30:00,10:32:00,9.9,110.1,108.599998474121,98.6376007939338
102,33.7999992370605,0.0599999986588955,0.400000005960464,0.400000005960464,9,10:42AM,1:43PM,14.38,219.1,194.399993896484,88.726606068683
87,32.0999984741211,0.0500000007450581,0.360000014305115,0.400000005960464,11.8000001907349,8:50AM,10:15AM,13.25,109.1,99,90.7424381301558
284,30,0.100000001490116,0.150000005960464,0.200000002980232,,"8:35 AM","9:00 AM",9.8,15.7,14.5,92.3566878980892
164,43.3,0.03,0.12,0.4,,"8:40 AM","8:41 AM",10.75,32.4,1,3.08641975308642
164,30.1000003814697,0.119999997317791,0.150000005960464,0.400000005960464,2.70000004768372,8:00,8:40,10.75,32.4,30.7999992370605,95.0617260403103
102,31.2000007629395,0.0199999995529652,0.0500000007450581,0.400000005960464,3.70000004768372,07:41,09:30,14.38,112.7,96.5999984741211,85.7142843603559
102,33.5,0.0799999982118607,0.400000005960464,0.400000005960464,3.9,9:22AM,12:45PM,14.38,221.5,196.600006103516,88.7584677668242
226,29.5,0.129999995231628,0.200000002980232,0.400000005960464,1,7:13,8:05,13.7,34,32,94.1176470588235
102,34,0.0700000002980232,0.140000000596046,0.150000005960464,,"11:40 AM","3:00 PM",14.32,211.7,180,85.0259801606046
285,30,0.0199999995529652,0.100000001490116,0.200000002980232,,"8:40 AM","9:15 AM",12.6,31.3,28.5,91.0543130990415
264,30,0.0599999986588955,0.100000001490116,0.119999997317791,,"10:35 AM","2:55 PM",10.37,205.9,170.600006103516,82.8557581852917
264,30,0.0599999986588955,0.100000001490116,0.119999997317791,,"10:35 AM","2:55 PM",10.37,205.9,30,14.570179698883
264,30,0.0599999986588955,0.100000001490116,0.119999997317791,,"10:35 AM","2:55 PM",10.37,205.9,170.600006103516,82.8557581852917
264,30,0.0599999986588955,0.100000001490116,0.119999997317791,,"10:35 AM","2:55 PM",10.37,205.9,30,14.570179698883
281,30.2000007629395,0.310000002384186,0.439999997615814,1,,"9:55 AM","10:15 AM",16.2,15.9,13.3999996185303,84.2767271605678
87,,,,,,,,13.25,113,,
102,33.0999984741211,0.0299999993294477,0.0500000007450581,0.150000005960464,,"8:45 AM","11:30 AM",14.35,210.3,182.600006103516,86.8283433682908
102,33.0999984741211,0.0299999993294477,0.0500000007450581,0.150000005960464,,"8:45 AM","11:30 AM",14.35,210.3,182.600006103516,86.8283433682908
264,30,0.100000001490116,0.150000005960464,0.150000005960464,,"8:30 AM","10:30 AM",10.2,106.2,105.5,99.3408662900188
264,34.4000015258789,0.00999999977648258,0.0199999995529652,1,15.6999998092651,"8:35 AM","10:10 AM",10.33,120.6,102.5,84.9917081260365
312,30.2999992370605,0.25,,1,0.5,"7:25 AM","7:55 AM",11.7,16,14.5,90.625
104,34.7999992370605,0.600000023841858,1,1,2.29999995231628,9:32AM,2:25PM,16.2,224.9,222.600006103516,98.9773259686597
306,30,0.600000023841858,0.800000011920929,1,,"8:45 AM","10:25 AM",17.85,102.5,98,95.609756097561
276,30.1000003814697,0.400000005960464,0.449999988079071,0.5,0.800000011920929,7:45,8:07,17.6,15.8,,
104,35,0.680000007152557,1,1,,10:05AM,2:25PM,16.2,213.9,10,4.67508181393174
104,35,0.680000007152557,1,1,,10:05AM,2:25PM,16.2,213.9,9.80000019073486,4.58158026682322
104,35,0.680000007152557,1,1,4.5,10:05AM,2:25PM,16.2,213.9,187.199996948242,87.5175301300805
315,30.2000007629395,0.5,0.800000011920929,1,0.800000011920929,"10:05 AM","11:05 AM",14.25,30,22.8999996185303,76.3333320617676
102,32,0.100000001490116,0.300000011920929,1,2.09999990463257,"9:25 AM","11:30 AM",14.38,203.7,179,87.8743249877271
102,33.5,0.0500000007450581,0.100000001490116,0.400000005960464,5.30000019073486,10:10AM,1:02PM,14.38,217.6,188.100006103516,86.4430175108068
102,,,,,,,,13.99,108.6,,
87,31.2999992370605,0.0199999995529652,0.379999995231628,0.400000005960464,11,"9:20 AM","11:30 AM",13.25,114.4,99,86.5384615384615
87,39.5,0.0500000007450581,0.0900000035762787,0.400000005960464,10.1999998092651,8:47,10:36,13.25,119,99.8000030517578,83.8655487829898
92,31,0.540000021457672,0.779999971389771,1,1.5,10:20,1:12,18.05,110.5,104,94.1176470588235
177,29.3999996185303,0.0199999995529652,0.0399999991059303,0.5,1,9:12,9:55,13.3,30.4,27,88.8157894736842
338,34.0999984741211,0.0700000002980232,0.0900000035762787,0.400000005960464,1,8:08,11:00,8.19,161.6,145.300003051758,89.9133682250977
102,32,0.0599999986588955,0.25,0.400000005960464,11,8:50,12:15,14.38,216.6,189.399993896484,87.4422871174905
102,32,0.0599999986588955,0.25,0.400000005960464,11,8:50,12:15,14.38,216.6,189.399993896484,87.4422871174905
76,33,0.100000001490116,0.800000011920929,1,1,08:15,10:00,10.48,112.2,102,90.9090909090909
340,29.5,0.0900000035762787,0.119999997317791,0.400000005960464,1,7:55AM,8:16AM,12.4,15.2,13.8000001907349,90.7894749390451
102,40.7000007629395,0.0900000035762787,0.129999995231628,0.400000005960464,4.69999980926514,07:50:00,09:45:00,14.37,112.5,94.5,84
102,40.7000007629395,0.0900000035762787,0.129999995231628,0.400000005960464,4.69999980926514,07:50:00,09:45:00,14.37,112.5,15,13.3333333333333
341,32.4000015258789,0.389999985694885,0.449999988079071,0.600000023841858,0.899999976158142,07:51:00,08:12:00,17.2,14.6,11.5,78.7671232876712
174,30.7000007629395,0.0500000007450581,1,0.400000005960464,0.800000011920929,07:36:00,07:58:00,12.9,17,15.6000003814697,91.7647081262925
87,33,0.200000002980232,0.300000011920929,0.400000005960464,,"8:30 AM","11:00 AM",13.81,108.6,112.5,103.591160220994
302,31,0.600000023841858,0.699999988079071,0.699999988079071,1.29999995231628,"9:45 AM","11:45 AM",15.8,90.6,91.3000030517578,100.772630299953
215,33,0.200000002980232,0.200000002980232,0.5,0.5,"9:15 AM","9:30 AM",11.5,17.2,15.3000001907349,88.9534894810166
102,34.2000007629395,0.0500000007450581,0.200000002980232,0.200000002980232,7.3,"9:00 AM","11:55 AM",14.38,204.2,175,85.7002938295788
102,34.2000007629395,0.0500000007450581,0.200000002980232,0.200000002980232,7.3,"9:00 AM","11:55 AM",14.38,204.2,175,85.7002938295788
250,30,0.200000002980232,0.25,0.300000011920929,,"8:30 AM","9:00 AM",9.5,16.1,15,93.167701863354
263,30,0.100000001490116,0.300000011920929,0.300000011920929,,"9:15 AM","11:30 AM",16.69,22.8,15,65.7894736842105
286,32,0.0399999991059303,0.300000011920929,0.400000005960464,,"8:40 AM","9:55 AM",12.65,32,29.7999992370605,93.1249976158142
264,36,0.150000005960464,0.25,0.300000011920929,,"9:45 AM","11:30 AM",10.33,105.3,102.300003051758,97.1510000491527
292,36,0.100000001490116,0.300000011920929,0.400000005960464,,"8:30 AM","12:50 PM",12.69,209,206,98.5645933014354
292,36,0.100000001490116,0.300000011920929,0.400000005960464,,"8:30 AM","12:50 PM",12.69,209,206,98.5645933014354
102,34,0.0399999991059303,0.25,0.400000005960464,,"10:05 AM","2:05 PM",14.37,211.5,183.5,86.7612293144208
287,34,0.0599999986588955,0.200000002980232,0.400000005960464,,"9:15 AM","9:55 AM",7.8,16.8,11,65.4761904761905
264,32,0.119999997317791,0.200000002980232,0.200000002980232,,"9:15 AM","10:45 AM",10.33,97.6,30,30.7377049180328
264,31.7999992370605,0.119999997317791,0.200000002980232,0.200000002980232,,"9:15 AM","10:45 AM",10.33,97.6,96.3000030517578,98.6680359136863
288,30,0.200000002980232,0.400000005960464,0.400000005960464,,"8:30 AM","9:10 AM",13.8,15.1,13.5,89.4039735099338
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,30,13.3451957295374
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,183.5,81.6281138790036
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,10,4.44839857651245
102,33,0.0500000007450581,0.100000001490116,0.200000002980232,,"8:30 AM","12:00 PM",14.38,215.6,185,85.8070500927644
102,33,0.0500000007450581,0.100000001490116,0.200000002980232,,"8:30 AM","12:00 PM",14.38,215.6,185,85.8070500927644
291,47,0.0500000007450581,0.200000002980232,0.300000011920929,,"8:45 AM","9:15 AM",12.1,16.4,8.5,51.8292682926829
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,30,13.3451957295374
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,183.5,81.6281138790036
156,32,0.200000002980232,0.300000011920929,0.5,,"9:30 AM","1:30 PM",9.75,224.8,10,4.44839857651245
295,32.2999992370605,0.0399999991059303,0.0700000002980232,0.200000002980232,,"8:50 AM","9:55 AM",13.85,105.1,97.5,92.7687916270219
263,30,0.100000001490116,0.300000011920929,0.300000011920929,,"9:15 AM","11:30 AM",16.69,22.8,15,65.7894736842105
292,36,0.100000001490116,0.349999994039536,0.400000005960464,,"10:25 AM","2:00 PM",12.69,204.1,195.5,95.7863792258697
292,36,0.100000001490116,0.349999994039536,0.400000005960464,,"10:25 AM","2:00 PM",12.69,204.1,195.5,95.7863792258697
294,34,0.119999997317791,0.200000002980232,0.400000005960464,,"9:45 AM","10:15 AM",19.9,17.3,15.5,89.5953757225434
293,31,0.200000002980232,0.400000005960464,0.5,,"9:30 AM","10:05 AM",16.95,29.3,26.7999992370605,91.46757418792
293,31,0.200000002980232,0.400000005960464,0.5,,"9:30 AM","10:05 AM",16.95,29.3,26.7999992370605,91.46757418792
298,33,0.200000002980232,0.200000002980232,0.400000005960464,,"9:10 AM","9:35 AM",10.5,16.8,14.6999998092651,87.4999988646734
297,34,0.300000011920929,0.400000005960464,0.5,,"9:30 AM","9:45 AM",13.8,16,10.1999998092651,63.7499988079071
292,33,0.0799999982118607,0.300000011920929,0.400000005960464,,"9:05 AM","10:50 AM",12.7,103.3,10,9.68054211035818
292,33,0.0799999982118607,0.300000011920929,0.400000005960464,,"9:05 AM","10:50 AM",12.7,103.3,89,86.1568247821878
249,33,0.100000001490116,0.140000000596046,0.5,,"9:15 AM","9:30 AM",18.8,14,12,85.7142857142857
87,33,0.150000005960464,0.699999988079071,0.300000011920929,1.3,"9:45 AM","12:00 PM",13.25,114,109.5,96.0526315789474
301,30.2000007629395,0.100000001490116,0.100000001490116,0.300000011920929,0.5,"9:15 AM","9:30 AM",15.7,15.6,12.5,80.1282051282051
102,30.7000007629395,0.150000005960464,0.219999998807907,0.400000005960464,5.5,7:44,11:45,14.38,227.2,198,87.1478873239437
156,38,0.180000007152557,0.360000014305115,0.400000005960464,,"10:10 AM","2:40 PM",9.8,221.3,218,98.5088115680072
102,30.7000007629395,0.150000005960464,0.219999998807907,0.400000005960464,5.5,7:44,11:45,14.38,227.2,198,87.1478873239437
325,28.7999992370605,0.189999997615814,0.209999993443489,1,,9:23,10:04,18.1,32.9,16,48.6322188449848
325,28.7999992370605,0.189999997615814,0.209999993443489,1,7.19999980926514,9:23,10:04,18.1,32.9,8,24.3161094224924
325,28.7999992370605,0.189999997615814,0.209999993443489,1,,9:23,10:04,18.1,32.9,16,48.6322188449848
325,28.7999992370605,0.189999997615814,0.209999993443489,1,7.19999980926514,9:23,10:04,18.1,32.9,8,24.3161094224924
263,30.2000007629395,0.439999997615814,0.699999988079071,2,0.899999976158142,"9:15 AM","9:45 AM",17.2,22.5,19.7999992370605,87.999996609158
286,32,0.0399999991059303,0.300000011920929,0.400000005960464,,"8:40 AM","9:55 AM",12.65,32,29.7999992370605,93.1249976158142
309,30,0.00999999977648258,0.0500000007450581,0.400000005960464,4,"8:50 AM","9:05 AM",10.1,16.8,12.5,74.4047619047619
75,30,0.100000001490116,0.200000002980232,0.25,,"11:30 AM","1:00 PM",15.8,103.4,89,86.073500967118
214,34,0.200000002980232,0.600000023841858,1,,9:00,9:20,15.5,15.9,13,81.7610062893082
102,34,0.0399999991059303,0.25,0.400000005960464,,"10:05 AM","2:05 PM",14.37,211.5,183.5,86.7612293144208
264,30,0.100000001490116,0.150000005960464,0.200000002980232,,"9:30 AM","11:30 AM",10.33,106.7,105,98.406747891284
327,31.1000003814697,0.330000013113022,0.340000003576279,0.5,1.5,8:07AM,8:32AM,15.5,17,15.5,91.1764705882353
226,29.5,0.129999995231628,0.200000002980232,0.400000005960464,1,7:13,8:05,13.7,34,32,94.1176470588235
102,31.8999996185303,0.0299999993294477,0.119999997317791,0.400000005960464,,8:35AM,10:40AM,14.38,108.5,15,13.8248847926267
102,31.8999996185303,0.0299999993294477,0.119999997317791,0.400000005960464,3.70000004768372,8:35AM,10:40AM,14.38,108.5,85.1999969482422,78.5253428094398
102,32,0.100000001490116,0.300000011920929,1,2.09999990463257,"9:25 AM","11:30 AM",14.38,203.7,179,87.8743249877271
87,32,0.0399999991059303,0.200000002980232,0.400000005960464,11.5,"9:40 AM","11:30 AM",13.25,114.3,95.5999984741211,83.6395437218907
314,30,0.100000001490116,0.200000002980232,0.400000005960464,,"8:45 AM","9:30 AM",11.5,16,11.6999998092651,73.1249988079071
317,31,0.899999976158142,0.600000023841858,1,,"9:00 AM","9:30 AM",15.4,15.2,13.1000003814697,86.1842130359851
120,33.5,0.100000001490116,0.400000005960464,0.400000005960464,,"9:00 AM","1:10 PM",18.77,194.1,170,87.5837197320969
120,33.5,0.100000001490116,0.400000005960464,0.400000005960464,,"9:00 AM","1:10 PM",18.77,194.1,170,87.5837197320969
177,29.3999996185303,0.0199999995529652,0.0399999991059303,0.5,1,9:12,9:55,13.3,30.4,27,88.8157894736842
330,33.0999984741211,0.389999985694885,0.400000005960464,1,1.60000002384186,7:50AM,8:15AM,19,16.5,13.6000003814697,82.4242447361802
87,31.6000003814697,0.0500000007450581,0.400000005960464,0.400000005960464,10.1999998092651,10:25AM,12:15PM,13.25,115.7,99.5999984741211,86.0847004962153
296,37.4000015258789,0.0199999995529652,0.200000002980232,0.200000002980232,,"8:15 AM","8:40 AM",12.6,17,15.3000001907349,90.0000011219698
102,34,0.0199999995529652,0.239999994635582,0.400000005960464,,"8:20 AM","11:40 AM",14.38,209.9,15,7.14626012386851
102,34,0.0199999995529652,0.239999994635582,0.400000005960464,,"8:20 AM","11:40 AM",14.38,209.9,173.300003051758,82.5631267516712
264,34,,0.400000005960464,0.100000001490116,,"10:55 AM","12:20 PM",10.33,107.3,65.8000030517578,61.323395202011
264,34,0.0020000000949949,0.400000005960464,0.100000001490116,,"10:55 AM","12:20 PM",10.33,107.3,30,27.9589934762349
334,29.7000007629395,0.209999993443489,0.28999999165535,0.5,0.699999988079071,07:34,08:20,11.65,33.3,31,93.0930930930931
309,30.2000007629395,0.00999999977648258,0.00999999977648258,0.400000005960464,0.400000005960464,9:22,9:47,9.6,16.6,15.1000003814697,90.9638577196971
283,33,0.100000001490116,0.200000002980232,1,,1:00,1:20,10.7,15.5,14.1000003814697,90.9677443965789
331,30.2000007629395,0.0700000002980232,0.100000001490116,0.400000005960464,0.899999976158142,7:55AM,8:16AM,12.9,17.1,15.1999998092651,88.8888877734803
332,29.7999992370605,0.319999992847443,0.349999994039536,1,0.699999988079071,8:33AM,8:48AM,19.4,10.2,8.89999961853027,87.254898220885
337,29.7999992370605,0.28999999165535,0.5,0.5,0.800000011920929,8:48AM,9:39AM,11.4,31,30,96.7741935483871
164,43.3,0.03,0.12,0.4,,"8:40 AM","8:41 AM",10.75,32.4,1,3.08641975308642
164,30.1000003814697,0.119999997317791,0.150000005960464,0.400000005960464,2.70000004768372,8:00,8:40,10.75,32.4,30.7999992370605,95.0617260403103
337,29.7999992370605,0.28999999165535,0.5,0.5,0.800000011920929,8:48AM,9:39AM,11.4,31,30,96.7741935483871
102,33.5,0.0500000007450581,0.100000001490116,0.400000005960464,5.30000019073486,10:10AM,1:02PM,14.38,217.6,188.100006103516,86.4430175108068
107,33.7999992370605,0.0700000002980232,0.300000011920929,0.550000011920929,7.90000009536743,8:37,12:28,14.38,218.4,191.300003051758,87.5915764889001
107,33.7999992370605,0.0700000002980232,0.300000011920929,0.550000011920929,7.90000009536743,8:37,12:28,14.38,218.4,191.300003051758,87.5915764889001
323,32.0999984741211,0.100000001490116,0.140000000596046,0.5,0.800000011920929,11:37,12:00,15.3,15.1,14.3999996185303,95.3642358843065
283,28.6000003814697,0.300000011920929,0.600000023841858,2,,"9:15 AM","9:45 AM",11,15.8,13.8000001907349,87.3417733590814
102,33.7999992370605,0.0599999986588955,0.400000005960464,0.400000005960464,9,10:42AM,1:43PM,14.38,219.1,194.399993896484,88.726606068683
87,32.5999984741211,0.0599999986588955,0.119999997317791,0.5,20.2000007629395,10:30,2:47,13.25,228.3,196.399993896484,86.0271545757706
307,34.5,0.449999988079071,0.800000011920929,1,0.5,"12:00 PM","2:05 PM",15.58,103.3,78.6999969482422,76.1858634542519
307,34.5,0.400000005960464,0.800000011920929,1,0.800000011920929,"11:30 AM","12:00 PM",15.58,103.3,20,19.3610842207164
264,35.0999984741211,0.119999997317791,0.150000005960464,0.400000005960464,17.2000007629395,08:21:00,10:35:00,10.33,118.2,95.1999969482422,80.5414525788851
87,43.2999992370605,0.0299999993294477,0.119999997317791,0.400000005960464,9.5,9:23,11:20,13.25,114.9,97,84.4212358572672
128,35.2999992370605,0.209999993443489,0.300000011920929,0.400000005960464,0.899999976158142,7:52,12:30,10.05,229,210,91.703056768559
76,32,0.170000001788139,0.349999994039536,0.400000005960464,,"9:50 AM","12:15 PM",10.48,111,103.599998474121,93.3333319586677
307,35.5999984741211,0.400000005960464,0.899999976158142,1,,"9:30 AM","2:05 PM",15.58,205.1,198,96.5382740126768
164,30.2999992370605,0.170000001788139,0.230000004172325,0.400000005960464,1.20000004768372,8:10AM,8:55AM,10.88,34.4,30.7999992370605,89.534881503083
102,34,0.0199999995529652,0.239999994635582,0.400000005960464,,"8:20 AM","11:40 AM",14.38,209.9,15,7.14626012386851
102,34,0.0199999995529652,0.239999994635582,0.400000005960464,,"8:20 AM","11:40 AM",14.38,209.9,173.300003051758,82.5631267516712
102,43.2999992370605,0.150000005960464,0.16083200275898,0.400000005960464,8.19999980926514,08:32:00,12:30:00,14.38,221.7,190.300003051758,85.8367176597915
328,31,0.280000001192093,0.330000013113022,0.5,0.899999976158142,7:25,10:45,11.5,221,210,95.0226244343891
102,43.2999992370605,0.150000005960464,0.16083200275898,0.400000005960464,8.19999980926514,08:32:00,12:30:00,14.38,221.7,190.300003051758,85.8367176597915
338,37.2000007629395,0.159999996423721,0.400000005960464,0.400000005960464,0.800000011920929,8:50AM,12:00PM,8.19,162.1,146,90.0678593460827
286,28.6000003814697,0.0199999995529652,0.0299999993294477,0.400000005960464,1.10000002384186,7:44AM,8:07AM,12.6,16,15.5,96.875
338,32,0.239999994635582,0.379999995231628,0.400000005960464,11.5,07:45:00,10:10:00,8.19,161.9,101.5,62.6930203829524
247,46.5,0.0599999986588955,0.0900000035762787,0.400000005960464,1,07:40:00,09:18:00,18.91,98,83,84.6938775510204
338,33.0999984741211,0.119999997317791,0.200000002980232,0.400000005960464,0.899999976158142,9:46,1:06,8.19,159.7,145.899993896484,91.3587939239101
264,33.2000007629395,0.00999999977648258,0.0199999995529652,0.400000005960464,19.1000003814697,7:45,9:40,10.33,121.3,101.099998474121,83.3470721138674
227,30.1000003814697,0.200000002980232,0.400000005960464,0.400000005960464,1,8:40AM,9:10AM,16.5,17.1,14.8000001907349,86.5497087177477
102,32.4000015258789,0.0399999991059303,0.0799999982118607,0.400000005960464,9,7:07,10:16,14.38,223.2,194.5,87.1415770609319
102,35,0.100000001490116,0.300000011920929,1,9.5,8:45,10:15,14.38,113.9,66.0999984741211,58.0333612591054
102,32.7999992370605,,0.00999999977648258,0.400000005960464,9.60000038146973,7:24,10:19,14.38,218.6,190,86.9167429094236
102,32.2999992370605,,0.0299999993294477,0.400000005960464,8.80000019073486,07:24:00,10:30:00,14.38,224.8,193.600006103516,86.1209991563682
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.200000002980232,"10:58 AM","11:58 AM",15.2,213.9,48.2999992370605,22.5806448046099
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.2,"09:58 AM","10:58 AM",15.2,213.9,48.2999992370605,22.5806448046099
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.2,"08:01 AM","09:58 AM",15.2,213.9,63.3,29.5932678821879
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.200000002980232,"11:58 AM","12:58 PM",15.2,213.9,48.2999992370605,22.5806448046099
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.200000002980232,"10:58 AM","11:58 AM",15.2,213.9,48.2999992370605,22.5806448046099
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.2,"09:58 AM","10:58 AM",15.2,213.9,48.2999992370605,22.5806448046099
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.2,"08:01 AM","09:58 AM",15.2,213.9,63.3,29.5932678821879
217,34.5999984741211,0.540000021457672,0.699999988079071,0.699999988079071,0.200000002980232,"11:58 AM","12:58 PM",15.2,213.9,48.2999992370605,22.5806448046099
102,32.2999992370605,,0.0299999993294477,0.400000005960464,8.80000019073486,07:24:00,10:30:00,14.38,224.8,193.600006103516,86.1209991563682
354,34.2999992370605,0.300000011920929,0.449999988079071,0.5,1.79999995231628,08:00:00,08:45:00,15.8,32,27.8999996185303,87.1874988079071
104,34.7999992370605,0.600000023841858,1,1,2.29999995231628,9:32AM,2:25PM,16.2,224.9,222.600006103516,98.9773259686597
339,31.5,0.180000007152557,0.189999997615814,0.400000005960464,0.699999988079071,06:56:00,07:16:00,10.8,15.9,14.8999996185303,93.7106894247187
350,30,0.0500000007450581,0.109999999403954,0.400000005960464,1.20000004768372,07:45:00,08:21:00,9.78,27.9,26.2000007629395,93.9068127703923
354,34.2999992370605,0.300000011920929,0.449999988079071,0.5,1.79999995231628,08:00:00,08:45:00,15.8,32,27.8999996185303,87.1874988079071
75,32.0999984741211,0.0299999993294477,0.150000005960464,0.400000005960464,1.29999995231628,7:43AM,10:21AM,15.8,215.5,188.399993896484,87.4245911352596
334,29.7000007629395,0.209999993443489,0.28999999165535,0.5,0.699999988079071,07:34,08:20,11.65,33.3,31,93.0930930930931
242,31.5,0.0900000035762787,0.0900000035762787,0.400000005960464,1.10000002384186,7:50,8:11,13,17.4,16,91.9540229885058
264,31.6,0.03,0.08,0.4,0,7:25,9:34,10.33,119,30,25.2100840336134
264,31.6000003814697,0.0299999993294477,0.0799999982118607,0.400000005960464,16.6000003814697,7:25,9:34,10.33,119,99.9000015258789,83.949581114184
264,34.7000007629395,,0.00999999977648258,0.5,18.1000003814697,9:26,11:09,10.33,118.9,81.7,68.713204373423
264,34.7000007629395,,0.00999999977648258,0.5,0,9:26,11:09,10.33,118.9,20,16.8208578637511
156,38,0.180000007152557,0.360000014305115,0.400000005960464,,"10:10 AM","2:40 PM",9.8,221.3,218,98.5088115680072
307,35.5999984741211,0.400000005960464,0.899999976158142,1,,"9:30 AM","2:05 PM",15.58,205.1,198,96.5382740126768
264,35.2999992370605,,0.0500000007450581,0.400000005960464,16,08:52:00,10:39:00,10.33,120.8,104,86.0927152317881
255,24.1000003814697,0.239999994635582,0.270000010728836,0.400000005960464,0.600000023841858,7:59,8:23,14,17,15.3999996185303,90.5882330501781
128,35.2999992370605,0.209999993443489,0.300000011920929,0.400000005960464,0.899999976158142,7:52,12:30,10.05,229,210,91.703056768559
264,34.9000015258789,0.150000005960464,0.170000001788139,0.400000005960464,15.1000003814697,7:57,8:00,10.33,115,100.099998474121,87.0434769340183
237,30.1000003814697,,0.00999999977648258,0.400000005960464,0.200000002980232,7:26,7:49,14.6,16.5,13.1000003814697,79.3939417058771
156,31.7000007629395,0.100000001490116,0.400000005960464,0.400000005960464,1.39999997615814,9:40AM,11:50AM,9.7,110,111.199996948242,101.090906316584
